LOCATION,Reporter country,FLOW,Flow,PARTNER,Partner country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,Value
AUS,Australia,EXP,Exports,GBR,United Kingdom,A,Annual,2018,2018,USD,US Dollar,3640363265
AUS,Australia,EXP,Exports,GBR,United Kingdom,A,Annual,2019,2019,USD,US Dollar,10519746286
AUS,Australia,EXP,Exports,GBR,United Kingdom,A,Annual,2020,2020,USD,US Dollar,10297723129
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2011,2011,USD,US Dollar,8204945209
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2012,2012,USD,US Dollar,7916244045
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2013,2013,USD,US Dollar,7587362332
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2014,2014,USD,US Dollar,9311359638
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2015,2015,USD,US Dollar,9310645414
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2016,2016,USD,US Dollar,8301850725
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2017,2017,USD,US Dollar,8502579726
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2018,2018,USD,US Dollar,9542515936
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2019,2019,USD,US Dollar,10169007630
AUS,Australia,EXP,Exports,USA,United States,A,Annual,2020,2020,USD,US Dollar,12894403841
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2011,2011,USD,US Dollar,297358100
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2012,2012,USD,US Dollar,140306132
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2013,2013,USD,US Dollar,125244044
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2014,2014,USD,US Dollar,106130937
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2015,2015,USD,US Dollar,125863493
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2016,2016,USD,US Dollar,111674072
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2017,2017,USD,US Dollar,133608260
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2018,2018,USD,US Dollar,329993301
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2019,2019,USD,US Dollar,213894708
AUS,Australia,EXP,Exports,ARG,Argentina,A,Annual,2020,2020,USD,US Dollar,117479470
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2011,2011,USD,US Dollar,1125601802
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2012,2012,USD,US Dollar,834266085
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2013,2013,USD,US Dollar,685345863
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2014,2014,USD,US Dollar,960779303
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2015,2015,USD,US Dollar,867886578
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2016,2016,USD,US Dollar,719928295
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2017,2017,USD,US Dollar,1133058290
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2018,2018,USD,US Dollar,1016389072
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2019,2019,USD,US Dollar,710664520
AUS,Australia,EXP,Exports,BRA,Brazil,A,Annual,2020,2020,USD,US Dollar,516074789
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2011,2011,USD,US Dollar,481896049
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2012,2012,USD,US Dollar,449823735
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2013,2013,USD,US Dollar,338772469
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2014,2014,USD,US Dollar,232456652
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2015,2015,USD,US Dollar,245730455
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2016,2016,USD,US Dollar,338409867
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2017,2017,USD,US Dollar,295928999
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2018,2018,USD,US Dollar,240983680
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2019,2019,USD,US Dollar,226601188
AUS,Australia,EXP,Exports,CHL,Chile,A,Annual,2020,2020,USD,US Dollar,284439429
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2011,2011,USD,US Dollar,71286096842
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2012,2012,USD,US Dollar,73943562502
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2013,2013,USD,US Dollar,88001370961
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2014,2014,USD,US Dollar,85509068016
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2015,2015,USD,US Dollar,56467755246
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2016,2016,USD,US Dollar,55231727398
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2017,2017,USD,US Dollar,68975542123
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2018,2018,USD,US Dollar,87617914808
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2019,2019,USD,US Dollar,1.02981E+11
AUS,Australia,EXP,Exports,CHN,China (People's Republic of),A,Annual,2020,2020,USD,US Dollar,1.00086E+11
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2011,2011,USD,US Dollar,12415052
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2012,2012,USD,US Dollar,7791022
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2013,2013,USD,US Dollar,4876738
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2014,2014,USD,US Dollar,4414530
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2015,2015,USD,US Dollar,3594707
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2016,2016,USD,US Dollar,3853278
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2017,2017,USD,US Dollar,4209634
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2018,2018,USD,US Dollar,3133887
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2019,2019,USD,US Dollar,9035193
AUS,Australia,EXP,Exports,EST,Estonia,A,Annual,2020,2020,USD,US Dollar,6340096
AUS,Australia,EXP,Exports,IND,India,A,Annual,2011,2011,USD,US Dollar,15416264650
AUS,Australia,EXP,Exports,IND,India,A,Annual,2012,2012,USD,US Dollar,12469749415
AUS,Australia,EXP,Exports,IND,India,A,Annual,2013,2013,USD,US Dollar,8501829795
AUS,Australia,EXP,Exports,IND,India,A,Annual,2014,2014,USD,US Dollar,7791622978
AUS,Australia,EXP,Exports,IND,India,A,Annual,2015,2015,USD,US Dollar,7542407649
AUS,Australia,EXP,Exports,IND,India,A,Annual,2016,2016,USD,US Dollar,7232443778
AUS,Australia,EXP,Exports,IND,India,A,Annual,2017,2017,USD,US Dollar,10969521090
AUS,Australia,EXP,Exports,IND,India,A,Annual,2018,2018,USD,US Dollar,12288832421
AUS,Australia,EXP,Exports,IND,India,A,Annual,2019,2019,USD,US Dollar,9778067613
AUS,Australia,EXP,Exports,IND,India,A,Annual,2020,2020,USD,US Dollar,6919735750
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2011,2011,USD,US Dollar,5023367685
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2012,2012,USD,US Dollar,4486715037
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2013,2013,USD,US Dollar,4222171387
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2014,2014,USD,US Dollar,4421235007
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2015,2015,USD,US Dollar,3532483239
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2016,2016,USD,US Dollar,3926337062
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2017,2017,USD,US Dollar,4914378832
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2018,2018,USD,US Dollar,4759264679
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2019,2019,USD,US Dollar,4137635544
AUS,Australia,EXP,Exports,IDN,Indonesia,A,Annual,2020,2020,USD,US Dollar,3625983881
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2011,2011,USD,US Dollar,247803462
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2012,2012,USD,US Dollar,219241487
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2013,2013,USD,US Dollar,187734781
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2014,2014,USD,US Dollar,175003880
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2015,2015,USD,US Dollar,180635569
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2016,2016,USD,US Dollar,168586723
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2017,2017,USD,US Dollar,135504948
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2018,2018,USD,US Dollar,211075986
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2019,2019,USD,US Dollar,195690182
AUS,Australia,EXP,Exports,ISR,Israel,A,Annual,2020,2020,USD,US Dollar,163260852
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2011,2011,USD,US Dollar,541745208
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2012,2012,USD,US Dollar,436772030
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2013,2013,USD,US Dollar,466124002
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2014,2014,USD,US Dollar,250564141
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2015,2015,USD,US Dollar,111932273
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2016,2016,USD,US Dollar,111843804
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2017,2017,USD,US Dollar,141287726
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2018,2018,USD,US Dollar,467257225
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2019,2019,USD,US Dollar,509810534
AUS,Australia,EXP,Exports,RUS,Russia,A,Annual,2020,2020,USD,US Dollar,467456817
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2011,2011,USD,US Dollar,1209348566
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2012,2012,USD,US Dollar,1410692665
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2013,2013,USD,US Dollar,1454478850
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2014,2014,USD,US Dollar,1388792414
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2015,2015,USD,US Dollar,1272406755
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2016,2016,USD,US Dollar,1057691425
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2017,2017,USD,US Dollar,879201175
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2018,2018,USD,US Dollar,548693869
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2019,2019,USD,US Dollar,571489474
AUS,Australia,EXP,Exports,SAU,Saudi Arabia,A,Annual,2020,2020,USD,US Dollar,628289436
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2011,2011,USD,US Dollar,26337722
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2012,2012,USD,US Dollar,8461435
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2013,2013,USD,US Dollar,35965607
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2014,2014,USD,US Dollar,17701394
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2015,2015,USD,US Dollar,25979382
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2016,2016,USD,US Dollar,33967828
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2017,2017,USD,US Dollar,94163466
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2018,2018,USD,US Dollar,30639901
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2019,2019,USD,US Dollar,68031497
AUS,Australia,EXP,Exports,SVN,Slovenia,A,Annual,2020,2020,USD,US Dollar,37659526
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2011,2011,USD,US Dollar,1169864718
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2012,2012,USD,US Dollar,1128530660
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2013,2013,USD,US Dollar,746548342
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2014,2014,USD,US Dollar,631607920
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2015,2015,USD,US Dollar,584501482
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2016,2016,USD,US Dollar,765942276
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2017,2017,USD,US Dollar,1058341750
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2018,2018,USD,US Dollar,1241823820
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2019,2019,USD,US Dollar,1065219769
AUS,Australia,EXP,Exports,ZAF,South Africa,A,Annual,2020,2020,USD,US Dollar,769107098
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2011,2011,USD,US Dollar,2.70162E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2012,2012,USD,US Dollar,2.6167E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2013,2013,USD,US Dollar,2.54074E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2014,2014,USD,US Dollar,2.51936E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2015,2015,USD,US Dollar,1.9045E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2016,2016,USD,US Dollar,1.90221E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2017,2017,USD,US Dollar,2.2943E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2018,2018,USD,US Dollar,2.56094E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2019,2019,USD,US Dollar,2.66522E+11
AUS,Australia,EXP,Exports,WLD,World,A,Annual,2020,2020,USD,US Dollar,2.44968E+11
AUT,Austria,EXP,Exports,AUS,Australia,A,Annual,2010,2010,USD,US Dollar,846415657
AUT,Austria,EXP,Exports,AUS,Australia,A,Annual,2011,2011,USD,US Dollar,943280593
AUT,Austria,EXP,Exports,AUS,Australia,A,Annual,2012,2012,USD,US Dollar,969065078
AUT,Austria,EXP,Exports,AUS,Australia,A,Annual,2013,2013,USD,US Dollar,995264084
AUT,Austria,EXP,Exports,AUS,Australia,A,Annual,2014,2014,USD,US Dollar,1060938291
AUT,Austria,EXP,Exports,AUS,Australia,A,Annual,2015,2015,USD,US Dollar,848243933
AUT,Austria,EXP,Exports,AUS,Australia,A,Annual,2016,2016,USD,US Dollar,1171079626
AUT,Austria,EXP,Exports,BEL,Belgium,A,Annual,2010,2010,USD,US Dollar,2057616038
AUT,Austria,EXP,Exports,BEL,Belgium,A,Annual,2011,2011,USD,US Dollar,2437267179
AUT,Austria,EXP,Exports,BEL,Belgium,A,Annual,2012,2012,USD,US Dollar,2275546468
AUT,Austria,EXP,Exports,BEL,Belgium,A,Annual,2013,2013,USD,US Dollar,2282441447
AUT,Austria,EXP,Exports,BEL,Belgium,A,Annual,2015,2015,USD,US Dollar,1919185523
AUT,Austria,EXP,Exports,BEL,Belgium,A,Annual,2016,2016,USD,US Dollar,1836294763
AUT,Austria,EXP,Exports,CAN,Canada,A,Annual,2010,2010,USD,US Dollar,895952537
AUT,Austria,EXP,Exports,CAN,Canada,A,Annual,2011,2011,USD,US Dollar,1019574230
AUT,Austria,EXP,Exports,CAN,Canada,A,Annual,2012,2012,USD,US Dollar,1030474014
AUT,Austria,EXP,Exports,CAN,Canada,A,Annual,2013,2013,USD,US Dollar,1136874930
AUT,Austria,EXP,Exports,CAN,Canada,A,Annual,2014,2014,USD,US Dollar,1243814476
AUT,Austria,EXP,Exports,CAN,Canada,A,Annual,2015,2015,USD,US Dollar,1087101188
AUT,Austria,EXP,Exports,CAN,Canada,A,Annual,2016,2016,USD,US Dollar,1058833974
AUT,Austria,EXP,Exports,CZE,Czech Republic,A,Annual,2010,2010,USD,US Dollar,5885127024
AUT,Austria,EXP,Exports,CZE,Czech Republic,A,Annual,2011,2011,USD,US Dollar,6610621742
AUT,Austria,EXP,Exports,CZE,Czech Republic,A,Annual,2012,2012,USD,US Dollar,5714635663
AUT,Austria,EXP,Exports,CZE,Czech Republic,A,Annual,2013,2013,USD,US Dollar,5628067043
AUT,Austria,EXP,Exports,CZE,Czech Republic,A,Annual,2015,2015,USD,US Dollar,5129827400
AUT,Austria,EXP,Exports,CZE,Czech Republic,A,Annual,2016,2016,USD,US Dollar,5186891853
AUT,Austria,EXP,Exports,DNK,Denmark,A,Annual,2010,2010,USD,US Dollar,761147616
AUT,Austria,EXP,Exports,DNK,Denmark,A,Annual,2011,2011,USD,US Dollar,858673470
AUT,Austria,EXP,Exports,DNK,Denmark,A,Annual,2012,2012,USD,US Dollar,872799817
AUT,Austria,EXP,Exports,DNK,Denmark,A,Annual,2013,2013,USD,US Dollar,870731791
AUT,Austria,EXP,Exports,DNK,Denmark,A,Annual,2015,2015,USD,US Dollar,760718326
AUT,Austria,EXP,Exports,DNK,Denmark,A,Annual,2016,2016,USD,US Dollar,777400891
AUT,Austria,EXP,Exports,FIN,Finland,A,Annual,2010,2010,USD,US Dollar,666694042
AUT,Austria,EXP,Exports,FIN,Finland,A,Annual,2011,2011,USD,US Dollar,734307199
AUT,Austria,EXP,Exports,FIN,Finland,A,Annual,2012,2012,USD,US Dollar,654309329
AUT,Austria,EXP,Exports,FIN,Finland,A,Annual,2013,2013,USD,US Dollar,646353031
AUT,Austria,EXP,Exports,FIN,Finland,A,Annual,2015,2015,USD,US Dollar,556660411
AUT,Austria,EXP,Exports,FIN,Finland,A,Annual,2016,2016,USD,US Dollar,590325591
AUT,Austria,EXP,Exports,FRA,France,A,Annual,2010,2010,USD,US Dollar,5850544454
AUT,Austria,EXP,Exports,FRA,France,A,Annual,2011,2011,USD,US Dollar,7085754371
AUT,Austria,EXP,Exports,FRA,France,A,Annual,2012,2012,USD,US Dollar,7167178227
AUT,Austria,EXP,Exports,FRA,France,A,Annual,2013,2013,USD,US Dollar,7734494345
AUT,Austria,EXP,Exports,FRA,France,A,Annual,2015,2015,USD,US Dollar,6494087862
AUT,Austria,EXP,Exports,FRA,France,A,Annual,2016,2016,USD,US Dollar,5849790580
AUT,Austria,EXP,Exports,DEU,Germany,A,Annual,2010,2010,USD,US Dollar,46217743386
AUT,Austria,EXP,Exports,DEU,Germany,A,Annual,2011,2011,USD,US Dollar,53679602120
AUT,Austria,EXP,Exports,DEU,Germany,A,Annual,2012,2012,USD,US Dollar,49378871592
AUT,Austria,EXP,Exports,DEU,Germany,A,Annual,2013,2013,USD,US Dollar,50063234433
AUT,Austria,EXP,Exports,DEU,Germany,A,Annual,2015,2015,USD,US Dollar,43477550262
AUT,Austria,EXP,Exports,DEU,Germany,A,Annual,2016,2016,USD,US Dollar,44302965630
AUT,Austria,EXP,Exports,GRC,Greece,A,Annual,2010,2010,USD,US Dollar,694934665
AUT,Austria,EXP,Exports,GRC,Greece,A,Annual,2011,2011,USD,US Dollar,623606152
AUT,Austria,EXP,Exports,GRC,Greece,A,Annual,2012,2012,USD,US Dollar,507171448
AUT,Austria,EXP,Exports,GRC,Greece,A,Annual,2013,2013,USD,US Dollar,512558414
AUT,Austria,EXP,Exports,GRC,Greece,A,Annual,2015,2015,USD,US Dollar,412365792
AUT,Austria,EXP,Exports,GRC,Greece,A,Annual,2016,2016,USD,US Dollar,454838247
AUT,Austria,EXP,Exports,HUN,Hungary,A,Annual,2010,2010,USD,US Dollar,4690119937
AUT,Austria,EXP,Exports,HUN,Hungary,A,Annual,2011,2011,USD,US Dollar,5469143556
AUT,Austria,EXP,Exports,HUN,Hungary,A,Annual,2012,2012,USD,US Dollar,4813150153
AUT,Austria,EXP,Exports,HUN,Hungary,A,Annual,2013,2013,USD,US Dollar,5306731149
AUT,Austria,EXP,Exports,HUN,Hungary,A,Annual,2015,2015,USD,US Dollar,4829049890
AUT,Austria,EXP,Exports,HUN,Hungary,A,Annual,2016,2016,USD,US Dollar,4934486871
AUT,Austria,EXP,Exports,ISL,Iceland,A,Annual,2010,2010,USD,US Dollar,14201001
AUT,Austria,EXP,Exports,ISL,Iceland,A,Annual,2011,2011,USD,US Dollar,39259171
AUT,Austria,EXP,Exports,ISL,Iceland,A,Annual,2012,2012,USD,US Dollar,19972063
AUT,Austria,EXP,Exports,ISL,Iceland,A,Annual,2013,2013,USD,US Dollar,29451908
AUT,Austria,EXP,Exports,ISL,Iceland,A,Annual,2014,2014,USD,US Dollar,20162195
AUT,Austria,EXP,Exports,ISL,Iceland,A,Annual,2015,2015,USD,US Dollar,19419584
AUT,Austria,EXP,Exports,ISL,Iceland,A,Annual,2016,2016,USD,US Dollar,26312266
AUT,Austria,EXP,Exports,IRL,Ireland,A,Annual,2010,2010,USD,US Dollar,265567483
AUT,Austria,EXP,Exports,IRL,Ireland,A,Annual,2011,2011,USD,US Dollar,283897248
AUT,Austria,EXP,Exports,IRL,Ireland,A,Annual,2012,2012,USD,US Dollar,363788255
AUT,Austria,EXP,Exports,IRL,Ireland,A,Annual,2013,2013,USD,US Dollar,1540844755
AUT,Austria,EXP,Exports,IRL,Ireland,A,Annual,2015,2015,USD,US Dollar,282147832
AUT,Austria,EXP,Exports,IRL,Ireland,A,Annual,2016,2016,USD,US Dollar,275143473
AUT,Austria,EXP,Exports,ITA,Italy,A,Annual,2010,2010,USD,US Dollar,10597605491
AUT,Austria,EXP,Exports,ITA,Italy,A,Annual,2011,2011,USD,US Dollar,11967321610
AUT,Austria,EXP,Exports,ITA,Italy,A,Annual,2012,2012,USD,US Dollar,10279992753
AUT,Austria,EXP,Exports,ITA,Italy,A,Annual,2013,2013,USD,US Dollar,10702229400
AUT,Austria,EXP,Exports,ITA,Italy,A,Annual,2015,2015,USD,US Dollar,8965935729
AUT,Austria,EXP,Exports,ITA,Italy,A,Annual,2016,2016,USD,US Dollar,9127422993
AUT,Austria,EXP,Exports,JPN,Japan,A,Annual,2010,2010,USD,US Dollar,1304923024
AUT,Austria,EXP,Exports,JPN,Japan,A,Annual,2011,2011,USD,US Dollar,1582377143
AUT,Austria,EXP,Exports,JPN,Japan,A,Annual,2012,2012,USD,US Dollar,1492600001
AUT,Austria,EXP,Exports,JPN,Japan,A,Annual,2013,2013,USD,US Dollar,1535027702
AUT,Austria,EXP,Exports,JPN,Japan,A,Annual,2014,2014,USD,US Dollar,1562906428
AUT,Austria,EXP,Exports,JPN,Japan,A,Annual,2015,2015,USD,US Dollar,1340881104
AUT,Austria,EXP,Exports,JPN,Japan,A,Annual,2016,2016,USD,US Dollar,1347804016
AUT,Austria,EXP,Exports,KOR,Korea,A,Annual,2010,2010,USD,US Dollar,911671964
AUT,Austria,EXP,Exports,KOR,Korea,A,Annual,2011,2011,USD,US Dollar,1269957354
AUT,Austria,EXP,Exports,KOR,Korea,A,Annual,2012,2012,USD,US Dollar,1169040656
AUT,Austria,EXP,Exports,KOR,Korea,A,Annual,2013,2013,USD,US Dollar,1059537587
AUT,Austria,EXP,Exports,KOR,Korea,A,Annual,2014,2014,USD,US Dollar,1050052199
AUT,Austria,EXP,Exports,KOR,Korea,A,Annual,2015,2015,USD,US Dollar,910394582
AUT,Austria,EXP,Exports,KOR,Korea,A,Annual,2016,2016,USD,US Dollar,933275106
AUT,Austria,EXP,Exports,LUX,Luxembourg,A,Annual,2010,2010,USD,US Dollar,165815992
AUT,Austria,EXP,Exports,LUX,Luxembourg,A,Annual,2011,2011,USD,US Dollar,206004983
AUT,Austria,EXP,Exports,LUX,Luxembourg,A,Annual,2012,2012,USD,US Dollar,244109448
AUT,Austria,EXP,Exports,LUX,Luxembourg,A,Annual,2013,2013,USD,US Dollar,248762797
AUT,Austria,EXP,Exports,LUX,Luxembourg,A,Annual,2015,2015,USD,US Dollar,179268337
AUT,Austria,EXP,Exports,LUX,Luxembourg,A,Annual,2016,2016,USD,US Dollar,173499151
AUT,Austria,EXP,Exports,MEX,Mexico,A,Annual,2010,2010,USD,US Dollar,481615114
AUT,Austria,EXP,Exports,MEX,Mexico,A,Annual,2011,2011,USD,US Dollar,540185411
AUT,Austria,EXP,Exports,MEX,Mexico,A,Annual,2012,2012,USD,US Dollar,614766788
AUT,Austria,EXP,Exports,MEX,Mexico,A,Annual,2013,2013,USD,US Dollar,669448258
AUT,Austria,EXP,Exports,MEX,Mexico,A,Annual,2014,2014,USD,US Dollar,723964168
AUT,Austria,EXP,Exports,MEX,Mexico,A,Annual,2015,2015,USD,US Dollar,771972864
AUT,Austria,EXP,Exports,MEX,Mexico,A,Annual,2016,2016,USD,US Dollar,957810619
AUT,Austria,EXP,Exports,NLD,Netherlands,A,Annual,2010,2010,USD,US Dollar,2379306089
AUT,Austria,EXP,Exports,NLD,Netherlands,A,Annual,2011,2011,USD,US Dollar,2731163970
AUT,Austria,EXP,Exports,NLD,Netherlands,A,Annual,2012,2012,USD,US Dollar,2492871821
AUT,Austria,EXP,Exports,NLD,Netherlands,A,Annual,2013,2013,USD,US Dollar,2634807361
AUT,Austria,EXP,Exports,NLD,Netherlands,A,Annual,2015,2015,USD,US Dollar,2420775545
AUT,Austria,EXP,Exports,NLD,Netherlands,A,Annual,2016,2016,USD,US Dollar,2499020778
AUT,Austria,EXP,Exports,NZL,New Zealand,A,Annual,2010,2010,USD,US Dollar,89761294
AUT,Austria,EXP,Exports,NZL,New Zealand,A,Annual,2011,2011,USD,US Dollar,109846157
AUT,Austria,EXP,Exports,NZL,New Zealand,A,Annual,2012,2012,USD,US Dollar,101218251
AUT,Austria,EXP,Exports,NZL,New Zealand,A,Annual,2013,2013,USD,US Dollar,150702318
AUT,Austria,EXP,Exports,NZL,New Zealand,A,Annual,2014,2014,USD,US Dollar,196607308
AUT,Austria,EXP,Exports,NZL,New Zealand,A,Annual,2015,2015,USD,US Dollar,118358479
AUT,Austria,EXP,Exports,NZL,New Zealand,A,Annual,2016,2016,USD,US Dollar,125813900
AUT,Austria,EXP,Exports,NOR,Norway,A,Annual,2010,2010,USD,US Dollar,525806779
